"year","rank","movie","tconst","distributor","theaters","gross","totalgross","releasedate","name","nconst","ordering","category","gender","ethnicity","isomerism","orientation","disability"
2018,45,"The House with a Clock in Its Walls","tt2119543","Universal Pictures",3592,68536400,68549695,"Sep 21","Eli Roth","nm0744834",5,"director","man","white","cis","straight","nondisabled"
2018,45,"The House with a Clock in Its Walls","tt2119543","Universal Pictures",3592,68536400,68549695,"Sep 21","John Bellairs","nm0068662",6,"writer","man","white","cis","straight","nondisabled"
2018,45,"The House with a Clock in Its Walls","tt2119543","Universal Pictures",3592,68536400,68549695,"Sep 21","Eric Kripke","nm0471392",7,"writer","man","white","cis","straight","nondisabled"
2018,45,"The House with a Clock in Its Walls","tt2119543","Universal Pictures",3592,68536400,68549695,"Sep 21","Bradley J. Fischer","nm1329482",8,"producer","man","white","cis","straight","nondisabled"
2018,45,"The House with a Clock in Its Walls","tt2119543","Universal Pictures",3592,68536400,68549695,"Sep 21","James Vanderbilt","nm0888743",9,"producer","man","white","cis","straight","nondisabled"
2018,45,"The House with a Clock in Its Walls","tt2119543","Universal Pictures",3592,68536400,68549695,"Sep 21","Nathan Barr","nm0056550",10,"composer","man","white","cis","straight","nondisabled"
2018,46,"Skyscraper","tt5758778","Universal Pictures",3822,68420120,68420120,"Jul 13","Dwayne Johnson","nm0425005",1,"actor","man","black","cis","straight","nondisabled"
2018,46,"Skyscraper","tt5758778","Universal Pictures",3822,68420120,68420120,"Jul 13","Neve Campbell","nm0000117",2,"actor","woman","white","cis","straight","nondisabled"
2018,46,"Skyscraper","tt5758778","Universal Pictures",3822,68420120,68420120,"Jul 13","Chin Han","nm1977856",3,"actor","man","asian","cis","straight","nondisabled"
2018,46,"Skyscraper","tt5758778","Universal Pictures",3822,68420120,68420120,"Jul 13","Roland Møller","nm3435612",4,"actor","man","white","cis","straight","nondisabled"
2018,46,"Skyscraper","tt5758778","Universal Pictures",3822,68420120,68420120,"Jul 13","Rawson Marshall Thurber","nm1098493",5,"director","man","white","cis","straight","nondisabled"
2018,46,"Skyscraper","tt5758778","Universal Pictures",3822,68420120,68420120,"Jul 13","Beau Flynn","nm0004927",6,"producer","man","white","cis","straight","nondisabled"
2018,46,"Skyscraper","tt5758778","Universal Pictures",3822,68420120,68420120,"Jul 13","Hiram Garcia","nm1205652",7,"producer","man","latinx","cis","straight","nondisabled"
2018,46,"Skyscraper","tt5758778","Universal Pictures",3822,68420120,68420120,"Jul 13","Steve Jablonsky","nm0413011",8,"composer","man","white","cis","straight","nondisabled"
2018,46,"Skyscraper","tt5758778","Universal Pictures",3822,68420120,68420120,"Jul 13","Robert Elswit","nm0005696",9,"cinematographer","man","white","cis","straight","nondisabled"
2018,46,"Skyscraper","tt5758778","Universal Pictures",3822,68420120,68420120,"Jul 13","Julian Clarke","nm1026592",10,"editor","man","white","cis","NA","nondisabled"
2018,47,"Insidious: The Last Key","tt5726086","Universal Pictures",3150,67745330,67745330,"Jan 5","Lin Shaye","nm0005417",1,"actor","woman","white","cis","straight","nondisabled"
2018,47,"Insidious: The Last Key","tt5726086","Universal Pictures",3150,67745330,67745330,"Jan 5","Leigh Whannell","nm1191481",2,"actor","man","white","cis","straight","nondisabled"
2018,47,"Insidious: The Last Key","tt5726086","Universal Pictures",3150,67745330,67745330,"Jan 5","Angus Sampson","nm0760151",3,"actor","man","white","cis","straight","nondisabled"
2018,47,"Insidious: The Last Key","tt5726086","Universal Pictures",3150,67745330,67745330,"Jan 5","Kirk Acevedo","nm0009716",4,"actor","man","latinx","cis","straight","nondisabled"
2018,47,"Insidious: The Last Key","tt5726086","Universal Pictures",3150,67745330,67745330,"Jan 5","Adam Robitel","nm0733263",5,"director","man","white","cis","straight","nondisabled"
2018,47,"Insidious: The Last Key","tt5726086","Universal Pictures",3150,67745330,67745330,"Jan 5","Jason Blum","nm0089658",6,"producer","man","white","cis","straight","nondisabled"
2018,47,"Insidious: The Last Key","tt5726086","Universal Pictures",3150,67745330,67745330,"Jan 5","Oren Peli","nm2305431",7,"producer","man","white","cis","straight","nondisabled"
2018,47,"Insidious: The Last Key","tt5726086","Universal Pictures",3150,67745330,67745330,"Jan 5","James Wan","nm1490123",8,"producer","man","asian","cis","straight","nondisabled"
2018,47,"Insidious: The Last Key","tt5726086","Universal Pictures",3150,67745330,67745330,"Jan 5","Joseph Bishara","nm1177766",9,"composer","man","white","cis","lgb","nondisabled"
2018,47,"Insidious: The Last Key","tt5726086","Universal Pictures",3150,67745330,67745330,"Jan 5","Toby Oliver","nm0002947",10,"cinematographer","man","white","cis","straight","nondisabled"
2018,48,"Instant Family","tt7401588","Paramount Pictures",3426,64845006,67363237,"Nov 16","Mark Wahlberg","nm0000242",1,"actor","man","white","cis","straight","nondisabled"
2018,48,"Instant Family","tt7401588","Paramount Pictures",3426,64845006,67363237,"Nov 16","Rose Byrne","nm0126284",2,"actor","woman","white","cis","straight","nondisabled"
2018,48,"Instant Family","tt7401588","Paramount Pictures",3426,64845006,67363237,"Nov 16","Isabela Merced","nm5097044",3,"actor","woman","latinx","cis","straight","nondisabled"
2018,48,"Instant Family","tt7401588","Paramount Pictures",3426,64845006,67363237,"Nov 16","Gustavo Escobar","nm4851894",4,"actor","man","latinx","cis","straight","nondisabled"
2018,48,"Instant Family","tt7401588","Paramount Pictures",3426,64845006,67363237,"Nov 16","Sean Anders","nm1890845",5,"director","man","white","cis","straight","nondisabled"
2018,48,"Instant Family","tt7401588","Paramount Pictures",3426,64845006,67363237,"Nov 16","John Morris","nm1898234",6,"writer","man","white","cis","straight","nondisabled"
2018,48,"Instant Family","tt7401588","Paramount Pictures",3426,64845006,67363237,"Nov 16","Marc D. Evans","nm2162955",7,"producer","man","white","cis","straight","nondisabled"
2018,48,"Instant Family","tt7401588","Paramount Pictures",3426,64845006,67363237,"Nov 16","Stephen Levinson","nm0506100",8,"producer","man","white","cis","straight","nondisabled"
2018,48,"Instant Family","tt7401588","Paramount Pictures",3426,64845006,67363237,"Nov 16","Michael Andrews","nm0028787",9,"composer","man","white","cis","straight","nondisabled"
2018,48,"Instant Family","tt7401588","Paramount Pictures",3426,64845006,67363237,"Nov 16","Brett Pawlak","nm1954909",10,"cinematographer","man","white","cis","straight","nondisabled"
2018,49,"The Mule","tt7959026","Warner Bros.",3329,64720334,103804407,"Dec 14","Clint Eastwood","nm0000142",1,"actor","man","white","cis","straight","nondisabled"
2018,49,"The Mule","tt7959026","Warner Bros.",3329,64720334,103804407,"Dec 14","Patrick L. Reyes","nm8423767",2,"actor","man","latinx","cis","straight","nondisabled"
2018,49,"The Mule","tt7959026","Warner Bros.",3329,64720334,103804407,"Dec 14","Cesar De León","nm1478076",3,"actor","man","latinx","cis","straight","nondisabled"
2018,49,"The Mule","tt7959026","Warner Bros.",3329,64720334,103804407,"Dec 14","Gustavo Muñoz","nm3169819",4,"actor","man","latinx","cis","straight","nondisabled"
2018,49,"The Mule","tt7959026","Warner Bros.",3329,64720334,103804407,"Dec 14","Nick Schenk","nm1010405",5,"writer","man","white","cis","straight","nondisabled"
2018,49,"The Mule","tt7959026","Warner Bros.",3329,64720334,103804407,"Dec 14","Sam Dolnick","nm10095627",6,"writer","man","white","cis","straight","nondisabled"
2018,49,"The Mule","tt7959026","Warner Bros.",3329,64720334,103804407,"Dec 14","Dan Friedkin","nm6679051",7,"producer","man","white","cis","straight","nondisabled"
2018,49,"The Mule","tt7959026","Warner Bros.",3329,64720334,103804407,"Dec 14","Jessica Meier","nm1664289",8,"producer","woman","white","cis","straight","nondisabled"
2018,49,"The Mule","tt7959026","Warner Bros.",3329,64720334,103804407,"Dec 14","Tim Moore","nm0601954",9,"producer","man","white","cis","straight","nondisabled"
2018,49,"The Mule","tt7959026","Warner Bros.",3329,64720334,103804407,"Dec 14","Kristina Rivera","nm3709982",10,"producer","woman","latinx","cis","straight","nondisabled"
2018,50,"Blockers","tt2531344","Universal Pictures",3418,60311495,60311495,"Apr 6","Leslie Mann","nm0005182",1,"actor","woman","white","cis","straight","nondisabled"
2018,50,"Blockers","tt2531344","Universal Pictures",3418,60311495,60311495,"Apr 6","John Cena","nm1078479",2,"actor","man","white","cis","straight","nondisabled"
2018,50,"Blockers","tt2531344","Universal Pictures",3418,60311495,60311495,"Apr 6","Ike Barinholtz","nm0054697",3,"actor","man","white","cis","straight","nondisabled"
2018,50,"Blockers","tt2531344","Universal Pictures",3418,60311495,60311495,"Apr 6","Kathryn Newton","nm1105980",4,"actor","woman","white","cis","straight","nondisabled"
2018,50,"Blockers","tt2531344","Universal Pictures",3418,60311495,60311495,"Apr 6","Kay Cannon","nm0134224",5,"director","woman","white","cis","straight","nondisabled"
2018,50,"Blockers","tt2531344","Universal Pictures",3418,60311495,60311495,"Apr 6","Brian Kehoe","nm1383738",6,"writer","man","white","cis","NA","nondisabled"
2018,50,"Blockers","tt2531344","Universal Pictures",3418,60311495,60311495,"Apr 6","Jim Kehoe","nm1383078",7,"writer","man","white","cis","straight","nondisabled"
2018,50,"Blockers","tt2531344","Universal Pictures",3418,60311495,60311495,"Apr 6","Chris Fenton","nm1308622",8,"producer","man","white","cis","straight","nondisabled"
2018,50,"Blockers","tt2531344","Universal Pictures",3418,60311495,60311495,"Apr 6","Evan Goldberg","nm1698571",9,"producer","man","white","cis","straight","nondisabled"
2018,50,"Blockers","tt2531344","Universal Pictures",3418,60311495,60311495,"Apr 6","Jon Hurwitz","nm1375358",10,"producer","man","white","cis","straight","nondisabled"
2018,51,"Pacific Rim: Uprising","tt2557478","Universal Pictures",3708,59874525,59874525,"Mar 23","John Boyega","nm3915784",1,"actor","man","black","cis","straight","nondisabled"
2018,51,"Pacific Rim: Uprising","tt2557478","Universal Pictures",3708,59874525,59874525,"Mar 23","Scott Eastwood","nm2207222",2,"actor","man","white","cis","straight","nondisabled"
2018,51,"Pacific Rim: Uprising","tt2557478","Universal Pictures",3708,59874525,59874525,"Mar 23","Cailee Spaeny","nm8314228",3,"actor","woman","white","cis","straight","nondisabled"
2018,51,"Pacific Rim: Uprising","tt2557478","Universal Pictures",3708,59874525,59874525,"Mar 23","Burn Gorman","nm1218607",4,"actor","man","white","cis","straight","nondisabled"
2018,51,"Pacific Rim: Uprising","tt2557478","Universal Pictures",3708,59874525,59874525,"Mar 23","Steven S. DeKnight","nm0215299",5,"director","man","white","cis","straight","nondisabled"
2018,51,"Pacific Rim: Uprising","tt2557478","Universal Pictures",3708,59874525,59874525,"Mar 23","Emily Carmichael","nm3045440",6,"writer","woman","white","cis","straight","nondisabled"
2018,51,"Pacific Rim: Uprising","tt2557478","Universal Pictures",3708,59874525,59874525,"Mar 23","Kira Snyder","nm2575780",7,"writer","woman","white","cis","straight","nondisabled"
2018,51,"Pacific Rim: Uprising","tt2557478","Universal Pictures",3708,59874525,59874525,"Mar 23","T.S. Nowlin","nm2385905",8,"writer","man","white","cis","straight","nondisabled"
2018,51,"Pacific Rim: Uprising","tt2557478","Universal Pictures",3708,59874525,59874525,"Mar 23","Travis Beacham","nm2012438",9,"writer","man","white","cis","straight","nondisabled"
2018,51,"Pacific Rim: Uprising","tt2557478","Universal Pictures",3708,59874525,59874525,"Mar 23","Cale Boyter","nm1212547",10,"producer","man","white","cis","straight","nondisabled"
2018,52,"Tomb Raider","tt1365519","Warner Bros.",3854,58250803,58250803,"Mar 16","Alicia Vikander","nm2539953",1,"actor","woman","white","cis","straight","nondisabled"
2018,52,"Tomb Raider","tt1365519","Warner Bros.",3854,58250803,58250803,"Mar 16","Dominic West","nm0922035",2,"actor","man","white","cis","straight","nondisabled"
2018,52,"Tomb Raider","tt1365519","Warner Bros.",3854,58250803,58250803,"Mar 16","Walton Goggins","nm0324658",3,"actor","man","white","cis","straight","nondisabled"
2018,52,"Tomb Raider","tt1365519","Warner Bros.",3854,58250803,58250803,"Mar 16","Daniel Wu","nm0943079",4,"actor","man","asian","cis","straight","nondisabled"
2018,52,"Tomb Raider","tt1365519","Warner Bros.",3854,58250803,58250803,"Mar 16","Roar Uthaug","nm1012385",5,"director","man","white","cis","straight","nondisabled"
2018,52,"Tomb Raider","tt1365519","Warner Bros.",3854,58250803,58250803,"Mar 16","Geneva Robertson-Dworet","nm4039044",6,"writer","woman","white","cis","straight","nondisabled"
2018,52,"Tomb Raider","tt1365519","Warner Bros.",3854,58250803,58250803,"Mar 16","Alastair Siddons","nm3322414",7,"writer","man","white","cis","straight","nondisabled"
2018,52,"Tomb Raider","tt1365519","Warner Bros.",3854,58250803,58250803,"Mar 16","Evan Daugherty","nm2489193",8,"writer","man","white","cis","NA","nondisabled"
2018,52,"Tomb Raider","tt1365519","Warner Bros.",3854,58250803,58250803,"Mar 16","Susan O'Connor","nm1897248",9,"writer","woman","white","cis","NA","nondisabled"
2018,52,"Tomb Raider","tt1365519","Warner Bros.",3854,58250803,58250803,"Mar 16","Rhianna Pratchett","nm2824501",10,"writer","woman","white","cis","straight","nondisabled"
2018,53,"Maze Runner: The Death Cure","tt4500922","Twentieth Century Fox",3793,58032443,58032443,"Jan 26","Dylan O'Brien","nm3729721",1,"actor","man","white","cis","straight","nondisabled"
2018,53,"Maze Runner: The Death Cure","tt4500922","Twentieth Century Fox",3793,58032443,58032443,"Jan 26","Ki Hong Lee","nm3859624",2,"actor","man","asian","cis","straight","nondisabled"
2018,53,"Maze Runner: The Death Cure","tt4500922","Twentieth Century Fox",3793,58032443,58032443,"Jan 26","Kaya Scodelario","nm2546012",3,"actor","woman","white","cis","straight","nondisabled"
2018,53,"Maze Runner: The Death Cure","tt4500922","Twentieth Century Fox",3793,58032443,58032443,"Jan 26","Thomas Brodie-Sangster","nm1032473",4,"actor","man","white","cis","straight","nondisabled"
2018,53,"Maze Runner: The Death Cure","tt4500922","Twentieth Century Fox",3793,58032443,58032443,"Jan 26","Wes Ball","nm1226871",5,"director","man","white","cis","straight","nondisabled"
2018,53,"Maze Runner: The Death Cure","tt4500922","Twentieth Century Fox",3793,58032443,58032443,"Jan 26","T.S. Nowlin","nm2385905",6,"writer","man","white","cis","straight","nondisabled"
2018,53,"Maze Runner: The Death Cure","tt4500922","Twentieth Century Fox",3793,58032443,58032443,"Jan 26","James Dashner","nm4212895",7,"writer","man","white","cis","straight","nondisabled"
2018,53,"Maze Runner: The Death Cure","tt4500922","Twentieth Century Fox",3793,58032443,58032443,"Jan 26","Marty Bowen","nm2125212",8,"producer","man","white","cis","straight","nondisabled"
2018,53,"Maze Runner: The Death Cure","tt4500922","Twentieth Century Fox",3793,58032443,58032443,"Jan 26","Wyck Godfrey","nm0324041",9,"producer","man","white","cis","straight","nondisabled"
2018,53,"Maze Runner: The Death Cure","tt4500922","Twentieth Century Fox",3793,58032443,58032443,"Jan 26","Ellen Goldsmith-Vein","nm1650412",10,"producer","woman","white","cis","straight","nondisabled"
2018,54,"Tag","tt2854926","Warner Bros.",3382,54730625,54730625,"Jun 15","Jeremy Renner","nm0719637",1,"actor","man","white","cis","straight","nondisabled"
2018,54,"Tag","tt2854926","Warner Bros.",3382,54730625,54730625,"Jun 15","Ed Helms","nm1159180",2,"actor","man","white","cis","straight","nondisabled"
2018,54,"Tag","tt2854926","Warner Bros.",3382,54730625,54730625,"Jun 15","Jake Johnson","nm2159926",3,"actor","man","white","cis","straight","nondisabled"
2018,54,"Tag","tt2854926","Warner Bros.",3382,54730625,54730625,"Jun 15","Jon Hamm","nm0358316",4,"actor","man","white","cis","straight","nondisabled"
2018,54,"Tag","tt2854926","Warner Bros.",3382,54730625,54730625,"Jun 15","Jeff Tomsic","nm1762961",5,"director","man","white","cis","straight","nondisabled"
2018,54,"Tag","tt2854926","Warner Bros.",3382,54730625,54730625,"Jun 15","Rob McKittrick","nm1301035",6,"writer","man","white","cis","straight","nondisabled"
2018,54,"Tag","tt2854926","Warner Bros.",3382,54730625,54730625,"Jun 15","Mark Steilen","nm0825356",7,"writer","man","white","cis","straight","nondisabled"
2018,54,"Tag","tt2854926","Warner Bros.",3382,54730625,54730625,"Jun 15","Russell Adams","nm9715487",8,"writer","man","black","cis","straight","nondisabled"
